Taxpayer Number	Taxpayer Name	Taxpayer Address	Taxpayer City	Taxpayer State	Taxpayer Zip	Taxpayer County	Location Number	Location Name	Location Address	Location City	Location State	Location Zip	Location County	Inside/Outside City Limits	TABC Permit Number	Responsibility Begin Date	Responsibility End Date	Obligation End Date	Liquor Receipts	Wine Receipts	Beer Receipts	Cover Charge Receipts	Total Receipts
32010676099	MARTIN FLORES	7430 GUINEVERE DR	SUGAR LAND	TX	77479	79	5	LA CASA BLANCA PARTY HALL	1517 GEARS RD	HOUSTON	TX	77067	101	Y	MB956261	8/31/2016	4/30/2024	9/30/2019	3344	0	2775	0	6119
32044329418	OUR HOTELS, LLC	1785 STATE HIGHWAY 26 STE 400	GRAPEVINE	TX	76051	220	17	AC HOTEL BY MARRIOTT HOUSTON	723 MAIN ST	HOUSTON	TX	77002	101	Y	MB1057367	6/17/2019	6/17/2023	11/30/2019	15634	3601	6588	0	25823
17527408888	ROADHOUSE ENTERPRISES, INC.	6040 DUTCHMANS LN ATTN: TAX DEPT	LOUISVILLE	KY	40205	0	7	TEXAS ROADHOUSE	13345 FM 1960 RD W	HOUSTON	TX	77065	101	Y	MB484473	12/6/2000		6/30/2019	35797	5443	30927	0	72167
32059760796	THE FINAL SCORE, INC.	8422 KIRKBROOK DR	HOUSTON	TX	77089	101	1	THE FINAL SCORE, INC.	12880 BEAMER RD	HOUSTON	TX	77089	101	Y	MB956977	9/7/2016	3/1/2021	4/30/2019	5432	0	6212	0	11644
30117413697	LOS CUCOS MEXICAN CAFE, INC.	876 LOOP 337 STE 501	NEW BRAUNFELS	TX	78130	46	2	LOS CUCOS MEXICAN CAFE	16216 CLAY RD	HOUSTON	TX	77084	101	Y	MB545061	10/2/2003		4/30/2019	54289	1723	13316	0	69328
32054730422	COCKY 16 ENTERPRISES, LLC	9575 KATY FWY STE 150	HOUSTON	TX	77024	101	1	TEXAS T TAVERN	1535 BRITTMOORE RD	HOUSTON	TX	77043	101	Y	MB896488	1/29/2015		8/31/2019	97297	1738	70183	0	169218
32059760796	THE FINAL SCORE, INC.	8422 KIRKBROOK DR	HOUSTON	TX	77089	101	1	THE FINAL SCORE, INC.	12880 BEAMER RD	HOUSTON	TX	77089	101	Y	MB956977	9/7/2016	3/1/2021	9/30/2019	18380	4	12002	0	30386
32065565031	SOUTH SIDE WESTHEIMER RESTAURANT GROUP, L.L.C.	715 E 13TH ST	HOUSTON	TX	77008	101	1	UB PRESERV	1609 WESTHEIMER RD	HOUSTON	TX	77006	101	Y	MB1009255	3/8/2018	6/30/2022	5/31/2019	26175	24187	2747	0	53109
17602156279	EL PALENQUE MEXICAN RESTAURANT AND CANTINA, INC.	1485 SPRING CYPRESS RD	SPRING	TX	77373	101	2	EL PALENQUE MEXICAN RESTAURANT AND CANTINA	21161 TOMBALL PKWY	HOUSTON	TX	77070	101	N	MB208202	12/1/1993		10/31/2019	30958	583	4639	0	36180
32062576528	MPLANT CORPORATION	3114 WATERS VIEW DR	SUGAR LAND	TX	77478	79	1	SUNRISE BAR & GRILL	8330 W BELLFORT ST STE C	HOUSTON	TX	77071	101	Y	MB983476	5/25/2017	5/28/2019	3/31/2019	0	0	0	0	0
15623220512	TEOTIHUACAN, INC,	15840 FM 529 RD STE 210	HOUSTON	TX	77095	101	1	TEOTIHUACAN MEXICAN CAFE #1	4624 IRVINGTON BLVD	HOUSTON	TX	77009	101	Y	MB665103	7/9/2007		8/31/2019	3837	0	1479	0	5316
32061756238	LOS CAPORALES MEXICAN GRILL RESTAURANT LLC	18718 STATE HIGHWAY 249	HOUSTON	TX	77070	101	1	LOS CAPORALES MEXICAN GRILL RESTAURANT LLC	18718 STATE HIGHWAY 249	HOUSTON	TX	77070	101	Y	MB493726	1/6/2017		8/31/2019	1004	38	619	0	1661
12317173321	ARAMARK EDUCATIONAL SERVICES OF TEXAS, LLC	PO BOX 7548	PHILADELPHIA	PA	19101	0	66	ARAMARK EDUCATIONAL SERVICES OF TEXAS INC	4800 CALHOUN CONRAD IN HILTON COLLEGE	HOUSTON	TX	77004	101	Y	MB604805	8/17/2005		8/31/2019	0	0	0	0	0
32059688088	RICHMOND MIA BELLA, LLC	19 MAYMONT WAY	SPRING	TX	77382	170	1	MIA BELLA TRATTORIA	3773 RICHMOND AVE STE 1A	HOUSTON	TX	77046	101	Y	MB981463	5/9/2017	6/13/2019	6/30/2019	5119	13760	599	0	19478
17606765547	EL PATIO RESTAURANT & CLUB, L.L.C.	PO BOX 1524	HOUSTON	TX	77251	101	1	EL PATIO MEXICAN RESTAURANT	6444 WESTHEIMER RD	HOUSTON	TX	77057	101	Y	MB497628	7/25/2001		2/28/2019	61162	5647	6060	0	72869
32058505416	S KARAOKE, INC.	9504 LONG POINT RD STE J	HOUSTON	TX	77055	101	1	S KARAOKE	9504 LONG POINT RD STE J	HOUSTON	TX	77055	101	Y	MB945400	5/26/2016	11/30/2022	12/31/2019	0	0	0	0	0
32008089545	ELIAS Y DEEK	6448 FM 1960 RD W	HOUSTON	TX	77069	101	1	CLEMENTINE'S EATING PARLOR	6448 FM 1960 WEST	HOUSTON	TX	77069	101	N	MB238795	12/1/1993		6/30/2019	8558	5027	1775	0	15360
32034990286	SDG POST OAK, L.P.	5858 WESTHEIMER RD STE 101	HOUSTON	TX	77057	101	1	CAFE ANNIE	1800 POST OAK BLVD # 6170	HOUSTON	TX	77056	101	Y	MB722896	5/29/2009		4/30/2019	16680	49974	3229	0	69883
32047432029	RAMIREZ NOYOLA, LLC	10906 FUQUA ST	HOUSTON	TX	77089	101	1	BRAVOS MEXICAN RESTAURANT	10906 FUQUA ST	HOUSTON	TX	77089	101	Y	MB838251	4/22/2013		8/31/2019	4057	0	1699	0	5756
17427780618	BRISTOL-SHANDY GROUP, L.L.C.	230 STARBOARD AVE	ROCKPORT	TX	78382	4	2	WILD WEST - HOUSTON	6101 RICHMOND AVE	HOUSTON	TX	77057	101	Y	MB408838	3/9/1998	7/1/2021	12/31/2019	55763	1894	35557	0	93214
32064529400	TWO BIRD'S CARWASH DAIQUIRI & GRILL, LLC.	8711 GRASSWREN RD	RICHMOND	TX	77407	79	1	TWO BIRD'S CARWASH DAIQUIRI & GRILL	6613 BOWLING GREEN ST	HOUSTON	TX	77021	101	Y	MB1008720	3/1/2018	9/1/2020	10/31/2019	0	0	0	0	0
19108474867	RED ROBIN INTERNATIONAL, INC.	10000 E GEDDES AVE STE 500	ENGLEWOOD	CO	80112	0	15	RED ROBIN #510	22455 STATE HIGHWAY 249	HOUSTON	TX	77070	101	Y	MB949443	6/29/2016		5/31/2019	3319	560	4225	0	8104
32056318788	SHOHAG CORPORATION	125 E EDGEBROOK DR STE B	HOUSTON	TX	77034	101	1	JOE'S PLACE	125 E EDGEBROOK DR STE B	HOUSTON	TX	77034	101	Y	MB918082	8/20/2015	10/14/2020	8/31/2019	3050	3450	7248	0	13748
32060674549	AJAN CORP	16107 WOODBEND TRAIL DR	HOUSTON	TX	77070	101	2	PUB ZERO	7925 CYPRESS CREEK PKWY	HOUSTON	TX	77070	101	Y	MB971243	2/1/2017		8/31/2019	42951	240	24521	0	67712
32055658705	WE RUN HOU, LLC	1703 SILVER ST	HOUSTON	TX	77007	101	1	ENGINE ROOM	1515 PEASE ST STE 101	HOUSTON	TX	77002	101	Y	MB901299	3/17/2015	3/16/2021	11/30/2019	0	0	0	0	0
32067495682	BISHOP WILLOWBROOK PARK LESSEE LLC	9 W 57TH ST FL 43	NEW YORK	NY	10019	0	1	EMBARK AT WILLOWBROOK PARK	7575 WILLOW CHASE BLVD	HOUSTON	TX	77070	101	Y	MB1040035	12/14/2018	12/14/2022	1/31/2019	0	0	0	0	0
32062942910	TAQUERIA D.J. BAR AND GRILL, INC	408 HOUSTON BLVD	SOUTH HOUSTON	TX	77587	101	1	TAQUERIA D.J. BAR AND GRILL, INC	12036 VETERANS MEMORIAL DR	HOUSTON	TX	77067	101	Y	MB997956	10/19/2017	10/10/2019	10/31/2019	0	0	0	0	0
32049121182	REINS TEXAS INTERNATIONAL, INC.	20000 MARINER AVE STE 500	TORRANCE	CA	90503	0	1	GYU-KAKU RESTAURANT	510 GRAY ST	HOUSTON	TX	77002	101	Y	MB836498	4/4/2013		6/30/2019	15897	11124	13604	0	40625
32058505416	S KARAOKE, INC.	9504 LONG POINT RD STE J	HOUSTON	TX	77055	101	1	S KARAOKE	9504 LONG POINT RD STE J	HOUSTON	TX	77055	101	Y	MB945400	5/26/2016	11/30/2022	6/30/2019	1956	0	664	0	2620
17606567885	LE CEP, INC.	11112 WESTHEIMER RD	HOUSTON	TX	77042	101	1	BISTRO LE CEP	11112 WESTHEIMER RD	HOUSTON	TX	77042	101	Y	MB484540	12/5/2000		10/31/2019	1722	14337	307	0	16366
32063397452	TEJAS HOSPITALITY, LLC	610 ARLINGTON ST	HOUSTON	TX	77007	101	1	LOW BROW BAR AND GRILL	1601 W MAIN ST	HOUSTON	TX	77006	101	Y	MB991186	8/11/2017	1/22/2021	5/31/2019	25027	10819	2936	0	38782
32059009046	EL CABALLO BLANCO RESTAURANT, LLC	6028 S GESSNER RD	HOUSTON	TX	77036	101	1	EL CABALLO BLANCO RESTAURANT	6028 S GESSNER RD	HOUSTON	TX	77036	101	Y	MB990322	8/4/2017		11/30/2019	3982	79	16403	0	20464
32067495682	BISHOP WILLOWBROOK PARK LESSEE LLC	9 W 57TH ST FL 43	NEW YORK	NY	10019	0	1	EMBARK AT WILLOWBROOK PARK	7575 WILLOW CHASE BLVD	HOUSTON	TX	77070	101	Y	MB105966035	12/14/2018	12/14/2022	9/30/2019	0	0	0	0	0
32052222893	CASS #2 CAJUN RESTAURANTS LLC	12008 EAST FWY	HOUSTON	TX	77029	101	1	BLUE BAYOU CAFE	12008 EAST FWY	HOUSTON	TX	77029	101	Y	MB867748	3/27/2014		8/31/2019	8139	234	9379	0	17752
32058380380	ALESH CORPORATION	6802 REGAL LAKES DR	KATY	TX	77493	101	1	CENTENARIO POOL & BAR	9890 SOUTHWEST FWY	HOUSTON	TX	77074	101	Y	MB939774	4/4/2016	2/8/2021	9/30/2019	3500	0	6700	0	10200
